error_model,detection_outcome,min_err,max_err,avg_err,diff_vals_count,relative_sum
RANDOM_VALUE,FALSE_NEGATIVE,1.17905685215191624593e-13,3.91968679736010017223e-11,1.96573868294080966734e-11,2,3.93147736588161933469e-11
RANDOM_VALUE,FALSE_NEGATIVE,2.29317121513972210778e-07,1.21471781855397864547e-06,7.22017470033975428123e-07,2,1.44403494006795085625e-06
RANDOM_VALUE,FALSE_NEGATIVE,1.47659662275145819876e-14,1.25799370920276487595e-11,6.29735152912758167076e-12,2,1.25947030582551633415e-11
RANDOM_VALUE,FALSE_NEGATIVE,1.79769313486231570815e+308,2.22507385850720138309e-308,,2,
RANDOM_VALUE,FALSE_NEGATIVE,1.72421699140556938801e-09,1.20504705547475055027e-07,6.11144612694403122077e-08,2,1.22228922538880624415e-07
RANDOM_VALUE,FALSE_NEGATIVE,2.24154028671819105512e-13,2.24154028671819105512e-13,2.24154028671819105512e-13,1,2.24154028671819105512e-13
RANDOM_VALUE,FALSE_NEGATIVE,2.17159623616680619307e-13,9.04716301874941564165e-11,4.53443949055554185179e-11,2,9.06887898111108370358e-11
RANDOM_VALUE,FALSE_NEGATIVE,1.44760865961046647499e-07,3.45203110652114730783e-07,2.44981988306580689141e-07,2,4.89963976613161378282e-07
RANDOM_VALUE,FALSE_NEGATIVE,1.05234598812842250481e-08,8.48125271790678425532e-07,4.29324365835981325290e-07,2,8.58648731671962650580e-07
RANDOM_VALUE,FALSE_NEGATIVE,1.79769313486231570815e+308,2.22507385850720138309e-308,,2,
RANDOM_VALUE,FALSE_NEGATIVE,1.01407048425095069888e-07,1.05122923876876939175e-06,5.76318143596932230821e-07,2,1.15263628719386446164e-06
RANDOM_VALUE,FALSE_NEGATIVE,5.81465076088250043540e-09,5.81465076088250043540e-09,5.81465076088250043540e-09,1,5.81465076088250043540e-09
RANDOM_VALUE,FALSE_NEGATIVE,6.49781339845389993570e-11,1.74967272892345704349e-08,8.78085271160955471714e-09,2,1.75617054232191094343e-08
RANDOM_VALUE,FALSE_NEGATIVE,2.22044604925031308085e-16,1.84519066692701017018e-13,9.23705556488130241632e-14,2,1.84741111297626048326e-13
RANDOM_VALUE,FALSE_NEGATIVE,4.01984001641153554374e-11,1.59918578379603104622e-09,8.19692091980073200830e-10,2,1.63938418396014640166e-09
RANDOM_VALUE,FALSE_NEGATIVE,3.46431872078056812825e-09,2.38230255522609013497e-08,1.36436721365207347390e-08,2,2.72873442730414694779e-08
RANDOM_VALUE,FALSE_NEGATIVE,1.79176931736080291557e-07,1.79176931736080291557e-07,1.79176931736080291557e-07,1,1.79176931736080291557e-07
RANDOM_VALUE,FALSE_NEGATIVE,6.55097309731900168117e-10,8.00775344256265952936e-07,4.00715220782998926552e-07,2,8.01430441565997853104e-07
RANDOM_VALUE,FALSE_NEGATIVE,7.90191869715073380576e-08,7.90191869715073380576e-08,7.90191869715073380576e-08,1,7.90191869715073380576e-08
RANDOM_VALUE,FALSE_NEGATIVE,1.55431223447521915659e-15,1.55431223447521915659e-15,1.55431223447521915659e-15,1,1.55431223447521915659e-15
RANDOM_VALUE,FALSE_NEGATIVE,1.11022302462515654042e-16,1.72084568816899263766e-14,8.65973959207622101530e-15,2,1.73194791841524420306e-14
RANDOM_VALUE,FALSE_NEGATIVE,4.44089209850062616169e-16,4.44089209850062616169e-16,4.44089209850062616169e-16,1,4.44089209850062616169e-16
RANDOM_VALUE,FALSE_NEGATIVE,9.12868891589369013673e-10,1.47549642504074540739e-08,7.83391657099841154377e-09,2,1.56678331419968230875e-08
RANDOM_VALUE,FALSE_NEGATIVE,3.33066907387546962127e-16,8.88178419700125232339e-16,6.10622663543836097233e-16,2,1.22124532708767219447e-15
RANDOM_VALUE,FALSE_NEGATIVE,1.44653669043037780284e-08,1.69402473115809470983e-06,8.54245049031199243927e-07,2,1.70849009806239848785e-06
RANDOM_VALUE,FALSE_NEGATIVE,8.19048086020401910901e-08,8.19048086020401910901e-08,8.19048086020401910901e-08,1,8.19048086020401910901e-08
RANDOM_VALUE,FALSE_NEGATIVE,1.53541664937861810358e-08,5.90926807486624738885e-08,3.72234236212243274622e-08,2,7.44468472424486549244e-08
RANDOM_VALUE,FALSE_NEGATIVE,3.15064641043250048824e-09,3.27416627143861660443e-09,3.21240634093555854633e-09,2,6.42481268187111709267e-09
RANDOM_VALUE,FALSE_NEGATIVE,4.44089209850062616169e-16,8.65973959207622101530e-15,4.55191440096314181574e-15,2,9.10382880192628363147e-15
RANDOM_VALUE,FALSE_NEGATIVE,2.22044604925031308085e-16,8.88178419700125232339e-16,5.55111512312578270212e-16,2,1.11022302462515654042e-15
RANDOM_VALUE,FALSE_NEGATIVE,1.11022302462515654042e-16,7.77156117237609578297e-16,4.44089209850062616169e-16,2,8.88178419700125232339e-16
RANDOM_VALUE,FALSE_NEGATIVE,2.98518700869720987612e-08,1.46004214651718200457e-06,7.44947008302077051667e-07,2,1.48989401660415410333e-06
RANDOM_VALUE,FALSE_NEGATIVE,1.89848137210901768412e-14,1.89848137210901768412e-14,1.89848137210901768412e-14,1,1.89848137210901768412e-14
RANDOM_VALUE,FALSE_NEGATIVE,5.77315972805081401020e-15,1.71884728672466735588e-11,8.59712301348736218642e-12,2,1.71942460269747243728e-11
RANDOM_VALUE,FALSE_NEGATIVE,2.88657986402540700510e-15,5.70654634657330461778e-14,2.99760216648792265914e-14,2,5.99520433297584531829e-14
RANDOM_VALUE,FALSE_NEGATIVE,1.11022302462515654042e-16,1.55953028269095739233e-12,7.79820652496709953994e-13,2,1.55964130499341990799e-12
RANDOM_VALUE,FALSE_NEGATIVE,2.22044604925031308085e-16,3.37663230709495110204e-12,1.68842717584993806668e-12,2,3.37685435169987613335e-12
RANDOM_VALUE,FALSE_NEGATIVE,2.94349190577136710090e-08,7.93001406318438739618e-07,4.11218162688076205313e-07,2,8.22436325376152410627e-07
RANDOM_VALUE,FALSE_NEGATIVE,1.84666322233795199281e-08,2.91210210390246970746e-08,2.37938266312021085014e-08,2,4.75876532624042170028e-08
RANDOM_VALUE,FALSE_NEGATIVE,1.11022302462515654042e-15,2.32425190205276521738e-12,1.16268106253869518696e-12,2,2.32536212507739037392e-12
RANDOM_VALUE,FALSE_NEGATIVE,5.38902256153050984722e-13,8.86501982932941245963e-12,4.70196104274123172218e-12,2,9.40392208548246344435e-12
RANDOM_VALUE,FALSE_NEGATIVE,5.46754610475375102396e-08,5.46754610475375102396e-08,5.46754610475375102396e-08,1,5.46754610475375102396e-08
RANDOM_VALUE,FALSE_NEGATIVE,1.88737914186276611872e-15,8.67084182232247258071e-14,4.42978986825437459629e-14,2,8.85957973650874919258e-14
RANDOM_VALUE,FALSE_NEGATIVE,1.79769313486231570815e+308,2.22507385850720138309e-308,,2,
RANDOM_VALUE,FALSE_NEGATIVE,5.49083309930864515991e-08,5.49083309930864515991e-08,5.49083309930864515991e-08,1,5.49083309930864515991e-08
RANDOM_VALUE,FALSE_NEGATIVE,4.11892742135933076497e-14,1.85848003653177329397e-11,9.31299481976566312369e-12,2,1.86259896395313262474e-11
RANDOM_VALUE,FALSE_NEGATIVE,2.22044604925031308085e-16,1.22457599616154766409e-13,6.13398221105398988584e-14,2,1.22679644221079797717e-13
RANDOM_VALUE,FALSE_NEGATIVE,1.86806126123428839492e-12,8.07651212575422050577e-09,4.03919009350772739708e-09,2,8.07838018701545479416e-09
RANDOM_VALUE,FALSE_NEGATIVE,7.77156117237609578297e-16,1.07358566481252637459e-12,5.37181410464881992084e-13,2,1.07436282092976398417e-12
RANDOM_VALUE,FALSE_NEGATIVE,1.47556344920474202809e-09,7.31375002782641558952e-08,3.73065318637344489616e-08,2,7.46130637274688979232e-08
RANDOM_VALUE,FALSE_NEGATIVE,6.40157155507026232044e-07,6.40157155507026232044e-07,6.40157155507026232044e-07,1,6.40157155507026232044e-07
RANDOM_VALUE,FALSE_NEGATIVE,2.22044604925031308085e-16,2.55351295663786004297e-15,1.38777878078144567553e-15,2,2.77555756156289135106e-15
RANDOM_VALUE,FALSE_NEGATIVE,4.48374359862668825372e-09,1.54166986732207078603e-07,7.93253651654168834284e-08,2,1.58650730330833766857e-07
RANDOM_VALUE,FALSE_NEGATIVE,1.07199105148225726225e-09,2.50721174932522217205e-08,1.30720542723672394914e-08,2,2.61441085447344789827e-08
RANDOM_VALUE,FALSE_NEGATIVE,3.90707518560517996775e-08,3.90707518560517996775e-08,3.90707518560517996775e-08,1,3.90707518560517996775e-08
RANDOM_VALUE,FALSE_NEGATIVE,1.64313007644523167983e-14,1.79078973872037749970e-13,9.77551373182450333843e-14,2,1.95510274636490066769e-13
RANDOM_VALUE,FALSE_NEGATIVE,3.84595825630995591382e-07,3.84595825630995591382e-07,3.84595825630995591382e-07,1,3.84595825630995591382e-07
RANDOM_VALUE,FALSE_NEGATIVE,1.62399982350791560748e-10,1.90494805485386109467e-07,9.53286027338684505139e-08,2,1.90657205467736901028e-07
RANDOM_VALUE,FALSE_NEGATIVE,3.74948116999007652339e-09,6.75275716011114468529e-07,3.39512598590552272526e-07,2,6.79025197181104545052e-07
RANDOM_VALUE,FALSE_NEGATIVE,1.19200426751397969838e-07,3.55173998656255207607e-07,2.37187212703826588722e-07,2,4.74374425407653177444e-07
RANDOM_VALUE,FALSE_NEGATIVE,8.57311044377695452567e-09,1.34188141376334613142e-06,6.75227262103561542972e-07,2,1.35045452420712308594e-06
RANDOM_VALUE,FALSE_NEGATIVE,1.46154111035912137595e-09,9.68862234884682038683e-09,5.57508172960297088139e-09,2,1.11501634592059417628e-08
RANDOM_VALUE,FALSE_NEGATIVE,2.66453525910037569702e-15,2.66453525910037569702e-15,2.66453525910037569702e-15,1,2.66453525910037569702e-15
RANDOM_VALUE,FALSE_NEGATIVE,1.19727145975190296667e-08,5.11962183979974838621e-07,2.61967449288746934144e-07,2,5.23934898577493868288e-07
RANDOM_VALUE,FALSE_NEGATIVE,4.44089209850062616169e-16,6.52811138479592045769e-14,3.28626015289046335965e-14,2,6.57252030578092671931e-14
RANDOM_VALUE,FALSE_NEGATIVE,7.21644966006351751275e-15,7.21644966006351751275e-15,7.21644966006351751275e-15,1,7.21644966006351751275e-15
RANDOM_VALUE,FALSE_NEGATIVE,3.33066907387546962127e-16,1.16573417585641436744e-13,5.84532422465144918533e-14,2,1.16906484493028983707e-13
RANDOM_VALUE,FALSE_NEGATIVE,1.79769313486231570815e+308,2.22507385850720138309e-308,,2,
RANDOM_VALUE,FALSE_NEGATIVE,2.44249065417534438893e-15,2.44249065417534438893e-15,2.44249065417534438893e-15,1,2.44249065417534438893e-15
RANDOM_VALUE,FALSE_NEGATIVE,1.33226762955018784851e-15,2.97539770599541952834e-13,1.49436019114546070341e-13,2,2.98872038229092140682e-13
RANDOM_VALUE,FALSE_NEGATIVE,3.71433664714260203255e-07,3.71433664714260203255e-07,3.71433664714260203255e-07,1,3.71433664714260203255e-07
RANDOM_VALUE,FALSE_NEGATIVE,5.19249665487109268724e-09,1.19319491509450870126e-06,5.99193705874689896973e-07,2,1.19838741174937979395e-06
RANDOM_VALUE,FALSE_NEGATIVE,2.13652207037284824764e-10,1.18602614396223771109e-08,6.03695682332983096785e-09,2,1.20739136466596619357e-08
RANDOM_VALUE,FALSE_NEGATIVE,1.72084568816899263766e-14,1.28563826251593127381e-13,7.28861415666415268788e-14,2,1.45772283133283053758e-13
RANDOM_VALUE,FALSE_NEGATIVE,2.22044604925031308085e-15,5.82134340731954580406e-12,2.91178192668439805857e-12,2,5.82356385336879611714e-12
RANDOM_VALUE,FALSE_NEGATIVE,3.33485310477499297122e-08,5.77867479867322231257e-07,3.05608005457536080485e-07,2,6.11216010915072160969e-07
RANDOM_VALUE,FALSE_NEGATIVE,4.19483059066472208087e-07,4.19483059066472208087e-07,4.19483059066472208087e-07,1,4.19483059066472208087e-07
RANDOM_VALUE,FALSE_NEGATIVE,2.26011431792016992404e-11,2.54851576741987884134e-06,1.27426918428152902152e-06,2,2.54853836856305804304e-06
RANDOM_VALUE,FALSE_NEGATIVE,1.84783429668655685418e-08,2.18054954381763366200e-06,1.09951394339224961527e-06,2,2.19902788678449923054e-06
RANDOM_VALUE,FALSE_NEGATIVE,2.22044604925031308085e-16,1.55431223447521915659e-15,8.88178419700125232339e-16,2,1.77635683940025046468e-15
RANDOM_VALUE,FALSE_NEGATIVE,3.39045964636852659169e-08,3.71921784481088479879e-08,3.55483874558970569524e-08,2,7.10967749117941139048e-08
RANDOM_VALUE,FALSE_NEGATIVE,5.72362401918269370071e-09,2.42338195954872048787e-07,1.24030909987027371244e-07,2,2.48061819974054742488e-07
RANDOM_VALUE,FALSE_NEGATIVE,5.92835392998480870119e-08,1.74272524189333921640e-07,1.16778031744591004326e-07,2,2.33556063489182008652e-07
RANDOM_VALUE,FALSE_NEGATIVE,3.33274225994273365359e-08,4.50872985391370662001e-07,2.42100203995398999268e-07,2,4.84200407990797998536e-07
RANDOM_VALUE,FALSE_NEGATIVE,4.59273798325554594157e-07,4.59273798325554594157e-07,4.59273798325554594157e-07,1,4.59273798325554594157e-07
RANDOM_VALUE,FALSE_NEGATIVE,3.14573002091478315378e-08,9.51001768889625509473e-07,4.91229534549386670506e-07,2,9.82459069098773341011e-07
RANDOM_VALUE,FALSE_NEGATIVE,1.81019865763687448634e-10,6.35732932963151142758e-09,3.26917459769759943811e-09,2,6.53834919539519887621e-09
RANDOM_VALUE,FALSE_NEGATIVE,2.50572851356878345541e-09,7.35333991030984179815e-07,3.68919859772276481635e-07,2,7.37839719544552963271e-07
RANDOM_VALUE,FALSE_NEGATIVE,2.40918396343658969272e-14,2.25918173057948479254e-11,1.13079545727146069112e-11,2,2.26159091454292138224e-11
FLIP_SINGLE_BIT,TRUE_POSITIVE,5.46185636591300927023e-03,4.21892556081422176462e-01,2.13677206223667592866e-01,2,4.27354412447335185732e-01
FLIP_SINGLE_BIT,TRUE_POSITIVE,3.40311181079577806941e-06,1.48532385718658233031e-04,7.59677487647270055504e-05,2,1.51935497529454011101e-04
FLIP_SINGLE_BIT,TRUE_POSITIVE,6.79441845674588762449e-07,1.36505200680758775889e-05,7.16498095687523317565e-06,2,1.43299619137504663513e-05
FLIP_SINGLE_BIT,TRUE_POSITIVE,4.92376255289181941066e+01,4.92376255289181941066e+01,4.92376255289181941066e+01,1,4.92376255289181941066e+01
FLIP_SINGLE_BIT,TRUE_POSITIVE,1.28032671824485078105e-05,1.69711425707097518512e-05,1.48872048765791298308e-05,2,2.97744097531582596616e-05
FLIP_SINGLE_BIT,TRUE_POSITIVE,2.67809801794860469215e-04,1.09966179630615057405e-02,5.63221388242818310488e-03,2,1.12644277648563662098e-02
FLIP_SINGLE_BIT,TRUE_POSITIVE,1.12967102844391642513e+00,3.64531779968823865801e+00,2.38749441406607765259e+00,2,4.77498882813215530518e+00
FLIP_SINGLE_BIT,TRUE_POSITIVE,1.35271931839340942005e+00,3.42725080556534766885e+00,2.38998506197937832241e+00,2,4.77997012395875664481e+00
FLIP_SINGLE_BIT,TRUE_POSITIVE,2.27138347008715157926e-06,1.98385778513721078298e-05,1.10549806607296297045e-05,2,2.21099613214592594090e-05
FLIP_SINGLE_BIT,TRUE_POSITIVE,1.99582458368485760047e-04,3.65322554290387069287e-02,1.83659189437035963444e-02,2,3.67318378874071926887e-02
FLIP_SINGLE_BIT,TRUE_POSITIVE,2.14753819454808314582e-01,2.73620128887964764175e+00,1.47547755416722803368e+00,2,2.95095510833445606735e+00
FLIP_SINGLE_BIT,TRUE_POSITIVE,4.22619282615434688211e-01,4.22619282615434688211e-01,4.22619282615434688211e-01,1,4.22619282615434688211e-01
FLIP_SINGLE_BIT,TRUE_POSITIVE,9.99984741210937500000e-01,9.99984741210937500000e-01,9.99984741210937500000e-01,1,9.99984741210937500000e-01
FLIP_SINGLE_BIT,TRUE_POSITIVE,1.93188723240922399782e-07,3.88147226492163710532e-05,1.95039556862286467265e-05,2,3.90079113724572934530e-05
FLIP_SINGLE_BIT,TRUE_POSITIVE,2.02335736180103697990e-02,2.64672592809444218176e+00,1.33347975085622616476e+00,2,2.66695950171245232951e+00
FLIP_SINGLE_BIT,TRUE_POSITIVE,1.84760658987759285310e-05,3.50530744948915895520e-02,1.75357752803951827403e-02,2,3.50715505607903654806e-02
FLIP_SINGLE_BIT,TRUE_POSITIVE,3.74112478365417988547e+111,6.41385904978550490702e+113,3.22563514881102316070e+113,2,6.45127029762204632139e+113
FLIP_SINGLE_BIT,TRUE_POSITIVE,1.29410059017898149136e-04,2.28151000793992420057e-02,1.14722550692085700774e-02,2,2.29445101384171401548e-02
FLIP_SINGLE_BIT,TRUE_POSITIVE,2.81698858958301379118e-03,1.95902010356158839954e-01,9.93594994728709268728e-02,2,1.98718998945741853746e-01
FLIP_SINGLE_BIT,TRUE_POSITIVE,1.65683195865959920212e-02,5.73054167213639109590e-02,3.69368681539799514901e-02,2,7.38737363079599029803e-02
FLIP_SINGLE_BIT,TRUE_POSITIVE,1.87342570439064104448e-05,9.47374355904750942159e-04,4.83054306474328676302e-04,2,9.66108612948657352604e-04
FLIP_SINGLE_BIT,TRUE_POSITIVE,4.39377060007517528106e-05,1.70652480952282470383e-03,8.75231257761788228322e-04,2,1.75046251552357645664e-03
FLIP_SINGLE_BIT,TRUE_POSITIVE,1.08139912574129359868e-01,2.25667909177661840658e+00,1.18240950217537399425e+00,2,2.36481900435074798850e+00
FLIP_SINGLE_BIT,TRUE_POSITIVE,7.25610369567419866144e-08,1.33087672065101969565e-05,6.69066412173346947156e-06,2,1.33813282434669389431e-05
FLIP_SINGLE_BIT,TRUE_POSITIVE,7.08872924692904859967e-07,5.32848171787003721533e-05,2.69968450516966385067e-05,2,5.39936901033932770133e-05
FLIP_SINGLE_BIT,TRUE_POSITIVE,2.82834097869738374577e+305,3.44952643169266612730e+305,3.13893370519502493654e+305,2,6.27786741039004987307e+305
FLIP_SINGLE_BIT,TRUE_POSITIVE,3.27336356253926652471e-06,2.04687068161490959284e-03,1.02507202258872442968e-03,2,2.05014404517744885936e-03
FLIP_SINGLE_BIT,TRUE_POSITIVE,1.19238419119960248338e-03,2.49213368105055810275e+00,1.24666303262087874160e+00,2,2.49332606524175748319e+00
FLIP_SINGLE_BIT,TRUE_POSITIVE,6.05437161006672219798e-03,9.97678312244774101458e-02,5.29111014172720661719e-02,2,1.05822202834544132344e-01
FLIP_SINGLE_BIT,TRUE_POSITIVE,7.88069761814993441362e-02,1.18383534115963318101e+00,6.31321158670566262572e-01,2,1.26264231734113252514e+00
FLIP_SINGLE_BIT,TRUE_POSITIVE,3.07544385841945766558e-02,7.38201357235760857733e-01,3.84477897909977717195e-01,2,7.68955795819955434389e-01
FLIP_SINGLE_BIT,TRUE_POSITIVE,1.30780921545592399013e-03,8.45281595968087273718e-01,4.23294702591771598854e-01,2,8.46589405183543197708e-01
FLIP_SINGLE_BIT,TRUE_POSITIVE,3.17331702443690577553e-03,2.95481439629395881141e-02,1.63607304936882469448e-02,2,3.27214609873764938897e-02
FLIP_SINGLE_BIT,TRUE_POSITIVE,3.61942208426668798893e-07,1.03330682587499111946e-04,5.18463123979628903726e-05,2,1.03692624795925780745e-04
FLIP_SINGLE_BIT,TRUE_POSITIVE,9.52157749638393724467e-02,9.52157749638393724467e-02,9.52157749638393724467e-02,1,9.52157749638393724467e-02
FLIP_SINGLE_BIT,TRUE_POSITIVE,7.04583282646209507760e-03,1.00000000000000000000e+00,5.03522916413231103050e-01,2,1.00704583282646220610e+00
FLIP_SINGLE_BIT,TRUE_POSITIVE,4.57665624906764434421e-01,2.25160576309836191200e+00,1.35463569400256322872e+00,2,2.70927138800512645744e+00
FLIP_SINGLE_BIT,TRUE_POSITIVE,3.02013847039435123776e-02,3.19551312837662182531e+00,1.61285725654028277987e+00,2,3.22571451308056555973e+00
FLIP_SINGLE_BIT,TRUE_POSITIVE,4.58513006266203504424e-05,9.16587689858694432132e-05,6.87550348062448968278e-05,2,1.37510069612489793656e-04
FLIP_SINGLE_BIT,TRUE_POSITIVE,1.78737803065616152054e-02,2.98765126770033795367e+00,1.50276252400344967342e+00,2,3.00552504800689934683e+00
FLIP_SINGLE_BIT,TRUE_POSITIVE,3.07663741150321357054e-08,9.77179156891327949097e-05,4.88743410316239135227e-05,2,9.77486820632478270454e-05
FLIP_SINGLE_BIT,TRUE_POSITIVE,1.36156088981684630923e-01,2.46583079456893372594e+00,1.30099344177530928945e+00,2,2.60198688355061857891e+00
FLIP_SINGLE_BIT,TRUE_POSITIVE,1.27661349053309614021e-03,1.76174501544040351675e-01,8.87255575172867239075e-02,2,1.77451115034573447815e-01
FLIP_SINGLE_BIT,TRUE_POSITIVE,1.77907501765366404811e-02,3.14166499602800985969e+00,1.57972787310227325008e+00,2,3.15945574620454650017e+00
FLIP_SINGLE_BIT,TRUE_POSITIVE,6.09106196462594340346e-04,1.94272845966447782473e-03,1.27591732806353608254e-03,2,2.55183465612707216508e-03
FLIP_SINGLE_BIT,TRUE_POSITIVE,5.17733200595338338701e-04,7.44229259248311514341e-01,3.72373496224453426340e-01,2,7.44746992448906852680e-01
FLIP_SINGLE_BIT,TRUE_POSITIVE,1.31063346405457803456e-03,1.45220497278871762958e-02,7.91634159597087716520e-03,2,1.58326831919417543304e-02
FLIP_SINGLE_BIT,TRUE_POSITIVE,6.63145942123561926707e-02,6.28571345921177693228e-01,3.47442970066766942949e-01,2,6.94885940133533885898e-01
FLIP_SINGLE_BIT,TRUE_POSITIVE,9.06889913357744603672e-04,3.20247129722992518452e-02,1.64658014428284982245e-02,2,3.29316028856569964489e-02
FLIP_SINGLE_BIT,TRUE_POSITIVE,1.15191933344955987906e+00,2.30691878312241804849e+00,1.72941905828598896377e+00,2,3.45883811657197792755e+00
FLIP_SINGLE_BIT,TRUE_POSITIVE,3.45944158647704114173e-03,5.12989059765095767318e+00,2.56667501961871735716e+00,2,5.13335003923743471432e+00
FLIP_SINGLE_BIT,TRUE_POSITIVE,1.41733926502429774530e-03,1.41733926502429774530e-03,1.41733926502429774530e-03,1,1.41733926502429774530e-03
FLIP_SINGLE_BIT,TRUE_POSITIVE,4.43199976258448202771e-02,6.50595617426433570074e+00,3.27513808594509026051e+00,2,6.55027617189018052102e+00
FLIP_SINGLE_BIT,TRUE_POSITIVE,4.18502440201384828811e-02,1.51759795694966385327e+02,7.59008229694932623488e+01,2,1.51801645938986524698e+02
FLIP_SINGLE_BIT,TRUE_POSITIVE,1.10170376200335873307e-03,1.64848342222691668368e+00,8.24792562994460021208e-01,2,1.64958512598892004242e+00
FLIP_SINGLE_BIT,TRUE_POSITIVE,1.71686823646766129059e-08,6.17880687726057864495e-04,3.08948928204211270554e-04,2,6.17897856408422541108e-04
FLIP_SINGLE_BIT,TRUE_POSITIVE,2.00023656354297862947e-04,5.68762285773360964924e-03,2.94382325704395375610e-03,2,5.88764651408790751219e-03
FLIP_SINGLE_BIT,TRUE_POSITIVE,2.32298492872471840087e-01,1.41229088229410626454e+00,8.22294687583289052313e-01,2,1.64458937516657810463e+00
FLIP_SINGLE_BIT,TRUE_POSITIVE,2.44155888373676077663e-06,4.51872028661703950547e-06,3.48013958517690014105e-06,2,6.96027917035380028210e-06
FLIP_SINGLE_BIT,TRUE_POSITIVE,5.11743123468022531597e-05,3.40822636399478184899e-02,1.70667189761473103715e-02,2,3.41334379522946207430e-02
